@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute ed numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data
1483774830.51,1198,14.0,1.01289427519,-0.00130822442303,0.0967547116401,0.000979187808222,0.975272727273,1.64130174917,-2.27821792107e-07,0.0,normal
1483774875.51,1216,17.0,1.04240250125,0.00101864746254,0.0952987322706,0.0008875,0.989045383412,1.22849167752,5.15278682038e-08,0.0,normal
1483774920.51,1238,15.0,1.05606198032,5.06705292342e-05,0.10289685244,0.000894420949208,0.992537313433,1.46503648627,5.97851187226e-08,0.00970149253731,normal
1483774965.51,1235,11.0,0.952825604641,-0.000173922519297,0.0998458798952,0.0010762182424,0.966563467492,1.57213990193,-3.28846614624e-07,0.046439628483,normal
1483775010.51,1231,21.0,0.975660793253,0.000287098399968,0.0762306576903,0.000825763831544,1.0,-0.0,0.0,0.0,normal
1483775055.51,1208,21.0,0.923334695545,6.48824143655e-05,0.0724525464502,0.000841750841751,1.0,-0.0,0.0,0.0,normal
1483775100.51,1207,19.0,1.13017441319,0.000628405854165,0.0969374443362,0.000846701718373,0.996658312448,0.636514168295,-6.33581790763e-09,0.0,normal
1483775145.51,1202,27.0,1.11972077835,-0.000585264813081,0.0679594302878,0.000850340136054,1.0,-0.0,0.0,0.0,normal
1483775190.51,1141,13.0,1.03673759016,0.00034545820348,0.110520749234,0.000981452816911,0.987210231815,1.41010667352,-1.51377597155e-07,0.0,normal
1483775235.51,1181,21.0,1.20601912082,0.00104121974329,0.0750961193786,0.000861326442722,1.0,-0.0,0.0,0.0,normal
1483775280.51,1201,13.0,1.08282513282,-0.000849215498309,0.109475531418,0.000979684110231,0.985559566787,1.27770535556,2.57658287512e-07,0.0,normal
1483775325.51,1205,17.0,1.15917266399,-0.00201831738714,0.0779043328654,0.000884898788375,0.998401278977,1.49856907968,-5.73428497736e-08,0.0,normal
1483775370.51,1283,17.0,1.16953913542,-9.87497191688e-05,0.0740997733289,0.000840347127527,0.997034840623,1.30409403451,-7.06574953558e-08,0.0,normal
1483775415.51,1301,16.0,1.1458065395,7.78706800415e-05,0.0812100159466,0.00085258399464,0.987234042553,1.76809491193,-5.99160896366e-08,0.0,normal
1483775460.51,1285,16.0,1.12604276723,0.000220037702973,0.085991740674,0.000901481802964,0.97386519945,1.79201149219,1.8057191081e-09,0.0,normal
1483775505.51,1295,16.0,1.09381926119,0.000406472492681,0.0788821248812,0.000860595703125,0.980141843972,1.87078338312,2.76080110602e-09,0.0,normal
1483775550.51,1300,7.0,0.652869119209,-0.000293747952637,0.0876010539277,0.00728484098526,0.841285456632,1.78189235818,3.52192230173e-06,0.133956386293,normal
1483775595.51,1286,14.0,0.989249021696,-0.000741894495818,0.0831343143759,0.00100892980008,0.953516819572,1.80510230348,1.98458935338e-07,0.0,normal
1483775640.51,1286,15.0,1.00023940227,0.000438117498524,0.0783662453097,0.000943149005182,0.984272608126,1.58907378082,-1.19422466513e-07,0.0,normal
1483775685.51,1276,22.0,1.21289297549,0.00111497985319,0.0900137531567,0.000796812749004,1.0,-0.0,0.0,0.0,normal
1483775730.51,1255,18.0,1.1309734392,0.000291566510906,0.0755477024044,0.000862561690778,0.998487140696,1.58109375017,6.1852428311e-08,0.0,normal
1483775775.51,1237,15.0,1.1223770609,0.000626473237161,0.0907887753871,0.000869809972261,0.993850883935,1.51570795209,4.61462203736e-08,0.0,normal
1483775820.51,1229,16.0,1.17031423315,6.69960655507e-05,0.0996063865821,0.000854935147062,1.0,1.05492016799,-5.35963957535e-08,0.0,normal
1483775865.51,1165,16.0,1.16826131237,0.00147842973121,0.0989659861071,0.000889224952741,1.0,0.636514168295,-4.01164357369e-08,0.0,normal
1483782165.51,1315,12.0,0.1410004239,-0.000809006008322,0.0245890414103,0.267857982988,0.98750301886,3.22656800559,-8.36807283752e-05,0.778371791776,normal
